...1,openalex_id,journal_id,journal_name,doi,publication_year,oa_urls,pdf_download_status,pdf_local_path,tei_process_status,tei_local_path,journal_short,journal_long,osf_links,git_links,osf_links_raw,git_links_raw,has_osf,has_git,all_osf_links,all_git_links,has_any_link,all_osf_links_clean,all_git_links_clean,second_trial_osf,second_trial_git,second_trial_any_link
12954,W4311789095,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120924,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/924/pdf?version=1671523676"", ""https://publikationen.bibliothek.kit.edu/1000155833/150299108""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/8cda9e1d2a2f8608571ec20c4fc2de189bda315f09080f80538e386ac109b379.pdf,DONE,8cda9e1d2a2f8608571ec20c4fc2de189bda315f09080f80538e386ac109b379.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12955,W4311788730,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120921,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/921/pdf?version=1671604319""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/28a5a53fd109d9dbbfb27acb94d8b66d9e4cd7bd2fb61cf0bebba62c1be21c29.pdf,DONE,28a5a53fd109d9dbbfb27acb94d8b66d9e4cd7bd2fb61cf0bebba62c1be21c29.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12956,W4311612448,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120917,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/917/pdf?version=1671015730""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/bfcfa58c1cfa33cee8fc1a4d27ab8d9e25d2ad5f0a1d76da3879ddd77b4bae88.pdf,DONE,bfcfa58c1cfa33cee8fc1a4d27ab8d9e25d2ad5f0a1d76da3879ddd77b4bae88.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12957,W4311791645,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120920,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/920/pdf?version=1671029125""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/47e99b8799835b3b4c287259d891a684e931630a4e941ac379dcb26aedc2410b.pdf,DONE,47e99b8799835b3b4c287259d891a684e931630a4e941ac379dcb26aedc2410b.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12958,W4311792057,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120919,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/919/pdf?version=1671540197""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/4624946f7c19d33e79c978e82454281f7fa623bf2ddcb4656e26d2645145cfe2.pdf,DONE,4624946f7c19d33e79c978e82454281f7fa623bf2ddcb4656e26d2645145cfe2.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12959,W4311237019,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120913,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/913/pdf?version=1670911486""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/694acee65623a4c9168ac6b3a25b3ca79d16186b2f7cd6d92452eb07b2b5baa8.pdf,DONE,694acee65623a4c9168ac6b3a25b3ca79d16186b2f7cd6d92452eb07b2b5baa8.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12960,W4311373140,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120912,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/912/pdf?version=1670904698""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/e34b4ba9b5984f79265d2341e98b0d3284e03f72664c25b6f8ad90fd93bc2ab0.pdf,DONE,e34b4ba9b5984f79265d2341e98b0d3284e03f72664c25b6f8ad90fd93bc2ab0.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12961,W4311365354,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120914,2022,"{""pdf_links"": [""https://taju.uniarts.fi/bitstream/10024/7704/1/Ginman_et_al_2022_Classroom-Integrated_Movement_OA.pdf"", ""https://www.mdpi.com/2227-7102/12/12/914/pdf?version=1670923431""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/53b66de415282a7cd56abf350bb9801cd05008e9d1654bb432ead22a8a10e66d.pdf,DONE,53b66de415282a7cd56abf350bb9801cd05008e9d1654bb432ead22a8a10e66d.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12962,W4311391688,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120915,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/915/pdf?version=1671522185""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/7a5a931ac7ac510c2791098826a462e40de1b2925d6bc3f2e76339f237cfa7f9.pdf,DONE,7a5a931ac7ac510c2791098826a462e40de1b2925d6bc3f2e76339f237cfa7f9.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12963,W4311155967,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120908,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/908/pdf?version=1670831629""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/28c3aae116997e769f038c58678de6a3bbfe485258ce7466d333c9ca53e82592.pdf,DONE,28c3aae116997e769f038c58678de6a3bbfe485258ce7466d333c9ca53e82592.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12964,W4312127835,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120909,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/909/pdf?version=1670834501""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/017b5c12557f2689eb40d242b8a9065dd230bac620d1ca6e5840af62c8dee120.pdf,DONE,017b5c12557f2689eb40d242b8a9065dd230bac620d1ca6e5840af62c8dee120.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12965,W4311373022,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120911,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/911/pdf?version=1670851220""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/217beac14238867d6255cc7f5705386ddba0b3ba3b2a44fc767ebad218bf4cc1.pdf,DONE,217beac14238867d6255cc7f5705386ddba0b3ba3b2a44fc767ebad218bf4cc1.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12966,W4312127821,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120910,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/910/pdf?version=1670836329""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/a75a8d934af7eb5845a9fcf64cffad3beb08757396d5a1dad3fd98d01581fb17.pdf,DONE,a75a8d934af7eb5845a9fcf64cffad3beb08757396d5a1dad3fd98d01581fb17.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12967,W4311155956,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120907,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/907/pdf?version=1670835380""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/07ecde93dac90555f228d2dd5e51bad0d5f0d3ab2f0c8da1735212763ab7bd53.pdf,DONE,07ecde93dac90555f228d2dd5e51bad0d5f0d3ab2f0c8da1735212763ab7bd53.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12968,W4311157117,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120906,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/906/pdf?version=1671505861""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/db20cf05ed7832b90af12b7b0dd406714054cd90a4b2d4f25f74f7faa75350ea.pdf,DONE,db20cf05ed7832b90af12b7b0dd406714054cd90a4b2d4f25f74f7faa75350ea.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12969,W4312127969,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120905,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/905/pdf?version=1670744350""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/99a9f44a50e8cc02a58cfcb778fc543a247ad30dd3e4f15da567a9034fa78fa1.pdf,DONE,99a9f44a50e8cc02a58cfcb778fc543a247ad30dd3e4f15da567a9034fa78fa1.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12970,W4311975097,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120901,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/901/pdf?version=1670568594""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/62d1901cdf47a0dec0ff93da9b53e4ec6fb3d9d4fa036e1f1af2eab850724cfa.pdf,DONE,62d1901cdf47a0dec0ff93da9b53e4ec6fb3d9d4fa036e1f1af2eab850724cfa.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12971,W4311994894,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120903,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/903/pdf?version=1670899693""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/cce8db471febd3f6123056d1ddae0fd7af5828f553747ddf5ab760d684253b14.pdf,DONE,cce8db471febd3f6123056d1ddae0fd7af5828f553747ddf5ab760d684253b14.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12972,W4311974353,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120902,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/902/pdf?version=1671104269""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/6c136250a17cf61ac26818aff4ebad66aeb56a6bb0a2e913c43cb3cf50e6621e.pdf,DONE,6c136250a17cf61ac26818aff4ebad66aeb56a6bb0a2e913c43cb3cf50e6621e.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12973,W4311157302,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120904,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/904/pdf?version=1671583419""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/0ecc0c1cee4a746297e3515c5a1a753c2ba260bd63fa1a3fa1d3e92c1a5b29a6.pdf,DONE,0ecc0c1cee4a746297e3515c5a1a753c2ba260bd63fa1a3fa1d3e92c1a5b29a6.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12974,W4311974843,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120899,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/899/pdf?version=1670501109""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/03f470f516db48eb12aa33a6b3500c4da5d9ce6d220e5f40c2dc645b7393c844.pdf,DONE,03f470f516db48eb12aa33a6b3500c4da5d9ce6d220e5f40c2dc645b7393c844.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12975,W4311857623,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120898,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/898/pdf?version=1670895162""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/3f7ed76a26a1a5411ad1a7a360eefe3f679a4d8d9d4566da6fa5124dc4539173.pdf,DONE,3f7ed76a26a1a5411ad1a7a360eefe3f679a4d8d9d4566da6fa5124dc4539173.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12976,W4311974838,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120900,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/900/pdf?version=1670502216""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/e806cb940b2740959ccb77791625dbea47a55bc6e38bf9dd6bba27db254b3e0b.pdf,DONE,e806cb940b2740959ccb77791625dbea47a55bc6e38bf9dd6bba27db254b3e0b.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12977,W4311728768,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120897,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/897/pdf?version=1670484531""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/0ae4fbb0348def567bc496f95a0581564cbe42c85ca68633c810dc5e4dba567c.pdf,DONE,0ae4fbb0348def567bc496f95a0581564cbe42c85ca68633c810dc5e4dba567c.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12978,W4311161405,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120894,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/894/pdf?version=1670327691""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/f461a9d60585a2c8ccb32e75d1713d08a8a75d09138c73ece50a70406c43668d.pdf,DONE,f461a9d60585a2c8ccb32e75d1713d08a8a75d09138c73ece50a70406c43668d.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12979,W4310803407,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120895,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/895/pdf?version=1670478509""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/da5a1c36c80931869176d97e6e403d9064cd8cfa7a2af9adc994daec1762497f.pdf,DONE,da5a1c36c80931869176d97e6e403d9064cd8cfa7a2af9adc994daec1762497f.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12980,W4311728633,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120896,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/896/pdf?version=1670392609""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/29bb028580a5afd6794efcf9d6f451ac68eb1062c5b2b384f6514c45f2b614cd.pdf,DONE,29bb028580a5afd6794efcf9d6f451ac68eb1062c5b2b384f6514c45f2b614cd.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12981,W4311705751,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120893,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/893/pdf?version=1670308589""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/500fc597d270735f2965991c4254d988711fef92dc2d3f8bd12c34d2e191e816.pdf,DONE,500fc597d270735f2965991c4254d988711fef92dc2d3f8bd12c34d2e191e816.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12982,W4311627028,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120891,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/891/pdf?version=1670238453""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/d6b49dd3314110e8a08366cf2d61ce7867a33a19c638f8f5542597b33544328d.pdf,DONE,d6b49dd3314110e8a08366cf2d61ce7867a33a19c638f8f5542597b33544328d.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12983,W4311626658,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120890,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/890/pdf?version=1670232965""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/32aea3aeb27f72fe88006729c28e079470b95edfc808756b5d8062694d56a53f.pdf,DONE,32aea3aeb27f72fe88006729c28e079470b95edfc808756b5d8062694d56a53f.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12984,W4311633521,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120892,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/892/pdf?version=1670492423""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/1f86ef0d572bb95ee13fdca5fa29253b3b6522550626562fee295ad44aae1914.pdf,DONE,1f86ef0d572bb95ee13fdca5fa29253b3b6522550626562fee295ad44aae1914.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12985,W4311626653,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120889,2022,"{""pdf_links"": [""http://hdl.handle.net/20.500.11960/3193"", ""https://www.mdpi.com/2227-7102/12/12/889/pdf?version=1671006171""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/7c5c2fd5b703778185ed20162e49761f85be562cb5d79568a1b607b98db2047b.pdf,DONE,7c5c2fd5b703778185ed20162e49761f85be562cb5d79568a1b607b98db2047b.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12986,W4311628260,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120888,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/888/pdf?version=1670827649""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/689bd89d881134f01b7fef5ece4251e61b0ccf18372f08febafb06308329bdf6.pdf,DONE,689bd89d881134f01b7fef5ece4251e61b0ccf18372f08febafb06308329bdf6.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12987,W4311628806,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120885,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/885/pdf?version=1669976146""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/e499e8f46f12a7b9a7cbc796aa3c36b9db55191017ba08f6e57e93ccf82b81d7.pdf,DONE,e499e8f46f12a7b9a7cbc796aa3c36b9db55191017ba08f6e57e93ccf82b81d7.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12988,W4311628402,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120886,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/886/pdf?version=1669981546""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/6664925fcfed91355ec67b650a36938fadedfb712fe5c549d477c45ce6898365.pdf,DONE,6664925fcfed91355ec67b650a36938fadedfb712fe5c549d477c45ce6898365.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12989,W4311628802,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120887,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/887/pdf?version=1670570413""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/77869424d7c105b805e343f5dedfdeae58e282119002914ad8134ccd6d6f45f9.pdf,DONE,77869424d7c105b805e343f5dedfdeae58e282119002914ad8134ccd6d6f45f9.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12990,W4311051299,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120882,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/882/pdf?version=1669876379""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/6716a7187ffa6f8e57e5102b07219418adbebf9e1fcdff5e07ce195795f52e13.pdf,DONE,6716a7187ffa6f8e57e5102b07219418adbebf9e1fcdff5e07ce195795f52e13.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12991,W4311192740,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120884,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/884/pdf?version=1671097228""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/8d72c3f33fc30a89ea5accfb45fcf7b80b83c7058e010fd6703731cc1f4e14d9.pdf,DONE,8d72c3f33fc30a89ea5accfb45fcf7b80b83c7058e010fd6703731cc1f4e14d9.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12992,W4311051371,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120881,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/881/pdf?version=1669874031"", ""https://scholarworks.indianapolis.iu.edu/bitstreams/bbc11103-9e86-4cf3-804b-a6ec2070987f/download""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/b8e5238c621469192f416d0cd68fe406b8bfcf12272b74ff50399f46ec91955d.pdf,DONE,b8e5238c621469192f416d0cd68fe406b8bfcf12272b74ff50399f46ec91955d.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12993,W4311105732,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120883,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/883/pdf?version=1669893347""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/0218a8dccc1b5048ca0e84c407651be77bd2ed624b55207d3eb2c0412e6604ea.pdf,DONE,0218a8dccc1b5048ca0e84c407651be77bd2ed624b55207d3eb2c0412e6604ea.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12994,W4311013853,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120877,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/877/pdf?version=1669799108""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/57fa46952a62da3a65f9627a54433bd6aba36831c4cf181dc1f62649828b86ce.pdf,DONE,57fa46952a62da3a65f9627a54433bd6aba36831c4cf181dc1f62649828b86ce.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12995,W4311014521,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120876,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/876/pdf?version=1670245554"", ""https://zaguan.unizar.es/record/120158/files/texto_completo.pdf""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/656bbe9b06e0f91aeba0143b335b5d6239c576780e3663ca754eb84778848cca.pdf,DONE,656bbe9b06e0f91aeba0143b335b5d6239c576780e3663ca754eb84778848cca.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12996,W4310396508,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120880,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/880/pdf?version=1669885051""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/51be791b89fb606d64bd3266474a00a40d1509bd3d3493fddcb9e33aa0963559.pdf,DONE,51be791b89fb606d64bd3266474a00a40d1509bd3d3493fddcb9e33aa0963559.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12997,W4311045038,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120878,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/878/pdf?version=1669800481""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/8bbe0d59f74cef299ee393ec97b2344103447b02b9e9e54262d339e6c56d96aa.pdf,DONE,8bbe0d59f74cef299ee393ec97b2344103447b02b9e9e54262d339e6c56d96aa.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12998,W4311013899,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120879,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/879/pdf?version=1669948850""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/8ef64c25117b188fc0cfbb5e1603cf953b1b267eda2fa2529f6c5fba83016214.pdf,DONE,8ef64c25117b188fc0cfbb5e1603cf953b1b267eda2fa2529f6c5fba83016214.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12999,W4311045037,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120874,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/874/pdf?version=1669713128""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/f1c5ef78e87b7d01626e06a64ddd4f36fc16124eccf95e524546c515a5ecee44.pdf,DONE,f1c5ef78e87b7d01626e06a64ddd4f36fc16124eccf95e524546c515a5ecee44.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
